Date,Open,High,Low,Close,Adj Close,Volume
2017-03-02,35.0,35.07,34.689999,34.740002,32.602615,104844000
2017-03-03,34.695,34.9575,34.647499,34.945,32.795013,84432400
2017-03-06,34.842499,34.942501,34.650002,34.834999,32.691769,87000000
2017-03-07,34.764999,34.994999,34.697498,34.880001,32.734001,69785200
2017-03-08,34.737499,34.950001,34.705002,34.75,32.611996,74828800
2017-03-09,34.685001,34.697498,34.262501,34.669998,32.536926,88623600
2017-03-10,34.8125,34.84,34.66,34.785,32.644852,78451200
2017-03-13,34.712502,34.857498,34.705002,34.799999,32.658928,69686800
2017-03-14,34.825001,34.912498,34.709999,34.747501,32.609661,61236400
2017-03-15,34.852501,35.1875,34.7575,35.115002,32.95454,102767200
2017-03-16,35.18,35.255001,35.064999,35.172501,33.008511,76928000
2017-03-17,35.25,35.25,34.9725,34.997501,32.844273,175540000
2017-03-20,35.099998,35.375,35.057499,35.365002,33.189163,86168000
2017-03-21,35.5275,35.700001,34.932499,34.959999,32.809082,158119600
2017-03-22,34.962502,35.400002,34.939999,35.355,33.179779,103440800
2017-03-23,35.314999,35.395,35.1525,35.23,33.062473,81385200
2017-03-24,35.375,35.435001,35.087502,35.16,32.996769,89582400
2017-03-27,34.8475,35.305,34.654999,35.220001,33.053082,94300400
2017-03-28,35.227501,36.009998,35.154999,35.950001,33.738167,133499200
2017-03-29,35.919998,36.122501,35.797501,36.029999,33.813248,116760000
2017-03-30,36.047501,36.125,35.875,35.982498,33.768673,84829200
2017-03-31,35.93,36.067501,35.752499,35.915001,33.705326,78646800
2017-04-03,35.927502,36.029999,35.762501,35.924999,33.71471,79942800
2017-04-04,35.8125,36.2225,35.7925,36.192501,33.965752,79565600
2017-04-05,36.055,36.365002,35.952499,36.005001,33.789795,110871600
2017-04-06,36.072498,36.130001,35.862499,35.915001,33.705326,84596000
2017-04-07,35.932499,36.044998,35.817501,35.834999,33.630249,66688800
2017-04-10,35.900002,35.970001,35.724998,35.7925,33.590359,75733600
2017-04-11,35.735001,35.837502,35.014999,35.407501,33.229053,121517600
2017-04-12,35.400002,35.537498,35.252499,35.450001,33.268932,81400000
2017-04-13,35.477501,35.595001,35.262501,35.262501,33.092972,71291600
2017-04-17,35.369999,35.470001,35.217499,35.4575,33.275982,66328400
2017-04-18,35.352501,35.509998,35.2775,35.299999,33.128166,58790000
2017-04-19,35.470001,35.5,35.112499,35.169998,33.006161,69313600
2017-04-20,35.305,35.73,35.290001,35.610001,33.419083,93278400
2017-04-21,35.610001,35.669998,35.462502,35.567501,33.379211,69283600
2017-04-24,35.875,35.987499,35.794998,35.91,33.700634,68537200
2017-04-25,35.977501,36.224998,35.967499,36.1325,33.909439,75486000
2017-04-26,36.1175,36.150002,35.845001,35.919998,33.710007,80164800
2017-04-27,35.98,36.040001,35.827499,35.947498,33.735821,56985200
2017-04-28,36.022499,36.075001,35.817501,35.912498,33.702984,83441600
2017-05-01,36.275002,36.799999,36.240002,36.645,34.390408,134411600
2017-05-02,36.884998,37.022499,36.709999,36.877499,34.608601,181408800
2017-05-03,36.397499,36.872501,36.067501,36.764999,34.503033,182788000
2017-05-04,36.630001,36.785,36.452499,36.6325,34.378681,93487600
2017-05-05,36.689999,37.244999,36.689999,37.240002,34.948807,109310800
2017-05-08,37.2575,38.424999,37.2575,38.252499,35.899017,195009600
2017-05-09,38.467499,38.720001,38.362499,38.497501,36.128941,156521600
2017-05-10,38.407501,38.485001,38.0275,38.314999,35.957657,103222800
2017-05-11,38.112499,38.517502,38.077499,38.487499,36.268635,109020400
2017-05-12,38.674999,39.105,38.6675,39.025002,36.775154,130108000
2017-05-15,39.002499,39.162498,38.762501,38.924999,36.680908,104038800
2017-05-16,38.985001,39.014999,38.68,38.8675,36.626736,80194000
2017-05-17,38.400002,38.642502,37.427502,37.5625,35.396973,203070800
2017-05-18,37.817501,38.334999,37.782501,38.134998,35.936459,134272800
2017-05-19,38.345001,38.494999,38.157501,38.264999,36.058971,107843200
2017-05-22,38.5,38.645,38.227501,38.497501,36.278061,91865600
2017-05-23,38.724998,38.724998,38.327499,38.450001,36.233311,79675600
2017-05-24,38.459999,38.5425,38.1675,38.334999,36.124935,76712000
2017-05-25,38.432499,38.587502,38.2575,38.467499,36.249794,76942400
2017-05-26,38.5,38.560001,38.327499,38.4025,36.188534,87710400
2017-05-30,38.355,38.607498,38.3325,38.4175,36.202671,80507600
2017-05-31,38.4925,38.5425,38.095001,38.189999,35.988285,97804800
2017-06-01,38.2925,38.3325,38.055,38.294998,36.087238,65616400
2017-06-02,38.395,38.862499,38.2225,38.862499,36.622025,111082800
2017-06-05,38.584999,38.612499,38.365002,38.482498,36.263927,101326800
2017-06-06,38.474998,38.952499,38.445,38.612499,36.386433,106499600
2017-06-07,38.755001,38.994999,38.619999,38.842499,36.603168,84278400
2017-06-08,38.8125,38.884998,38.599998,38.747501,36.513649,85003200
2017-06-09,38.797501,38.797501,36.505001,37.244999,35.097782,259530800
2017-06-12,36.435001,36.522499,35.627499,36.355,34.259079,289229200
2017-06-13,36.790001,36.862499,36.287498,36.647499,34.534714,136661600
2017-06-14,36.875,36.875,35.959999,36.290001,34.197826,126124800
2017-06-15,35.830002,36.119999,35.552502,36.072498,33.992867,128661600
2017-06-16,35.945,36.125,35.549999,35.567501,33.516991,201444400
2017-06-19,35.915001,36.685001,35.915001,36.584999,34.47583,130165600
2017-06-20,36.717499,36.717499,36.235001,36.252499,34.162483,99600400
2017-06-21,36.380001,36.517502,36.1525,36.467499,34.365089,85063200
2017-06-22,36.442501,36.674999,36.279999,36.407501,34.308548,76425200
2017-06-23,36.282501,36.790001,36.2775,36.57,34.461689,141757600
2017-06-26,36.7925,37.07,36.345001,36.455002,34.353317,102769600
2017-06-27,36.252499,36.540001,35.904999,35.932499,33.860943,99047600
2017-06-28,36.122501,36.5275,35.790001,36.4575,34.355675,88329600
2017-06-29,36.177502,36.282501,35.57,35.919998,33.849152,125997600
2017-06-30,36.112499,36.240002,35.945,36.005001,33.929256,92096400
2017-07-03,36.220001,36.325001,35.775002,35.875,33.806751,57111200
2017-07-05,35.922501,36.197498,35.68,36.022499,33.945755,86278400
2017-07-06,35.755001,35.875,35.602501,35.682499,33.625351,96515200
2017-07-07,35.724998,36.1875,35.724998,36.044998,33.966949,76806800
2017-07-10,36.0275,36.487499,35.842499,36.264999,34.174263,84362400
2017-07-11,36.182499,36.462502,36.095001,36.3825,34.285,79127200
2017-07-12,36.467499,36.544998,36.205002,36.435001,34.334476,99538000
2017-07-13,36.375,37.122501,36.360001,36.942501,34.81271,100797600
2017-07-14,36.9925,37.3325,36.8325,37.259998,35.111904,80528400
2017-07-17,37.205002,37.724998,37.142502,37.389999,35.234417,95174000
2017-07-18,37.299999,37.532501,37.1675,37.52,35.356915,71475200
2017-07-19,37.619999,37.855,37.487499,37.755001,35.578377,83692000
2017-07-20,37.875,37.935001,37.547501,37.584999,35.418167,68974800
2017-07-21,37.497501,37.610001,37.220001,37.567501,35.401672,105010400
2017-07-24,37.645,38.110001,37.474998,38.022499,35.830448,85972800
2017-07-25,37.950001,38.459999,37.950001,38.185001,35.983582,75415600
2017-07-26,38.337502,38.482498,38.264999,38.365002,36.153206,63124000
2017-07-27,38.4375,38.497501,36.825001,37.639999,35.469997,129905200
2017-07-28,37.4725,37.557499,37.297501,37.375,35.22028,68854800
2017-07-31,37.474998,37.5825,37.032501,37.182499,35.038872,79383600
2017-08-01,37.275002,37.555,37.102501,37.512501,35.34985,141474400
2017-08-02,39.82,39.9375,39.040001,39.285,37.020168,279747200
2017-08-03,39.262501,39.302502,38.755001,38.892502,36.650295,108389200
2017-08-04,39.017502,39.349998,38.922501,39.0975,36.843472,82239600
2017-08-07,39.264999,39.73,39.1675,39.702499,37.413593,87481200
2017-08-08,39.650002,40.4575,39.567501,40.02,37.712784,144823600
2017-08-09,39.814999,40.317501,39.7775,40.264999,37.943661,104526000
2017-08-10,39.974998,40.0,38.657501,38.830002,36.735096,163217200
2017-08-11,39.150002,39.642502,39.017502,39.369999,37.245956,105028400
2017-08-14,39.830002,40.052502,39.6875,39.962502,37.806492,88490800
2017-08-15,40.165001,40.549999,40.035,40.400002,38.220383,117862000
2017-08-16,40.485001,40.627499,40.037498,40.237499,38.06665,110686400
2017-08-17,40.130001,40.177502,39.459999,39.465,37.335827,111762400
2017-08-18,39.465,39.875,39.18,39.375,37.250698,109712400
2017-08-21,39.375,39.4725,38.7775,39.302502,37.182106,105474000
2017-08-22,39.557499,40.0,39.505001,39.945,37.789928,86418400
2017-08-23,39.767502,40.1175,39.720001,39.994999,37.837234,77596400
2017-08-24,40.107498,40.185001,39.637501,39.817501,37.669315,79275600
2017-08-25,39.912498,40.139999,39.817501,39.965,37.808857,101920400
2017-08-28,40.035,40.5,39.982498,40.3675,38.18964,103864000
2017-08-29,40.025002,40.779999,40.0,40.727501,38.530216,118067600
2017-08-30,40.950001,40.9725,40.6525,40.837502,38.634281,109078400
2017-08-31,40.91,41.130001,40.869999,41.0,38.788013,107140400
2017-09-01,41.200001,41.235001,40.907501,41.012501,38.799839,66364400
2017-09-05,40.9375,41.0625,40.139999,40.52,38.333916,117874000
2017-09-06,40.677502,40.747501,40.130001,40.477501,38.293701,86606800
2017-09-07,40.522499,40.560001,40.09,40.314999,38.139973,87714000
2017-09-08,40.215,40.287498,39.6325,39.657501,37.517948,114446000
2017-09-11,40.125,40.512501,39.9725,40.375,38.196735,126323200
2017-09-12,40.6525,40.990002,39.692501,40.215,38.045357,286856000
2017-09-13,39.967499,39.990002,39.477501,39.912498,37.759186,179629600
2017-09-14,39.747501,39.849998,39.522499,39.57,37.435162,95042800
2017-09-15,39.6175,40.2425,39.5,39.970001,37.813591,196458400
2017-09-18,40.0275,40.125,39.5,39.6675,37.527397,113077600
2017-09-19,39.877499,39.942501,39.610001,39.682499,37.541599,83242400
2017-09-20,39.474998,39.564999,38.4575,39.017502,36.912472,211805600
2017-09-21,38.950001,38.950001,38.1875,38.3475,36.278618,150046800
2017-09-22,37.884998,38.067501,37.639999,37.9725,35.923851,186581600
2017-09-25,37.497501,37.9575,37.290001,37.637501,35.606922,177549200
2017-09-26,37.945,38.48,37.922501,38.285,36.219498,146640000
2017-09-27,38.450001,38.68,38.384998,38.557499,36.47728,102016800
2017-09-28,38.4725,38.57,38.174999,38.32,36.252602,88022000
2017-09-29,38.302502,38.532501,38.0,38.529999,36.451275,105199200
2017-10-02,38.564999,38.612499,38.18,38.452499,36.377953,74795200
2017-10-03,38.502499,38.772499,38.477501,38.619999,36.536419,64921200
2017-10-04,38.407501,38.465,38.115002,38.369999,36.2999,80655200
2017-10-05,38.544998,38.860001,38.512501,38.8475,36.75164,85135200
2017-10-06,38.7425,38.872501,38.639999,38.825001,36.730358,69630400
2017-10-09,38.952499,39.182499,38.872501,38.959999,36.85807,65051600
2017-10-10,39.014999,39.5,38.775002,38.974998,36.872257,62468000
2017-10-11,38.9925,39.244999,38.9375,39.137501,37.026005,67622400
2017-10-12,39.087502,39.342499,38.932499,39.0,36.895916,64500400
2017-10-13,39.182499,39.32,39.102501,39.247501,37.130062,65576800
2017-10-16,39.474998,40.0,39.412498,39.970001,37.813591,96486000
2017-10-17,39.945,40.217499,39.807499,40.1175,37.953121,75989200
2017-10-18,40.105,40.177502,39.900002,39.939999,37.785202,65496800
2017-10-19,39.1875,39.27,38.755001,38.994999,36.89119,170336800
2017-10-20,39.1525,39.4375,38.990002,39.0625,36.955044,95896400
2017-10-23,39.2225,39.422501,38.875,39.0425,36.936131,87937200
2017-10-24,39.072498,39.355,39.049999,39.275002,37.156075,71028800
2017-10-25,39.227501,39.387501,38.817501,39.102501,36.992893,84828400
2017-10-26,39.307499,39.4575,39.195,39.352501,37.229397,68002000
2017-10-27,39.822498,40.900002,39.674999,40.762501,38.563328,177816800
2017-10-30,40.9725,42.017502,40.93,41.68,39.431328,178803200
2017-10-31,41.974998,42.412498,41.735001,42.259998,39.980042,144187200
2017-11-01,42.467499,42.485001,41.4025,41.7225,39.471542,134551200
2017-11-02,41.650002,42.125,41.32,42.0275,39.76009,165573600
2017-11-03,43.5,43.564999,42.779999,43.125,40.79837,237594400
2017-11-06,43.092499,43.747501,42.93,43.5625,41.212276,140105200
2017-11-07,43.477501,43.8125,43.400002,43.702499,41.344711,97446000
2017-11-08,43.665001,44.060001,43.5825,44.060001,41.682911,97638000
2017-11-09,43.7775,44.025002,43.285,43.970001,41.59779,117930400
2017-11-10,43.7775,43.845001,43.567501,43.6675,41.460121,100582000
2017-11-13,43.375,43.625,43.349998,43.4925,41.293964,67928400
2017-11-14,43.259998,43.369999,42.794998,42.834999,40.669693,99130000
2017-11-15,42.4925,42.580002,42.095001,42.27,40.133255,116632400
2017-11-16,42.794998,42.967499,42.575001,42.775002,40.61272,94550000
2017-11-17,42.759998,42.8475,42.41,42.537498,40.387234,87598000
2017-11-20,42.572498,42.639999,42.389999,42.494999,40.346878,65049600
2017-11-21,42.695,43.424999,42.695,43.285,41.096947,100525200
2017-11-22,43.34,43.75,43.262501,43.740002,41.52895,102355600
2017-11-24,43.775002,43.875,43.662498,43.7425,41.531322,56106800
2017-11-27,43.762501,43.77,43.334999,43.522499,41.322441,82867200
2017-11-28,43.575001,43.717499,42.965,43.267502,41.08033,105715200
2017-11-29,43.157501,43.23,41.790001,42.369999,40.228199,166665600
2017-11-30,42.607498,43.035,42.110001,42.962502,40.790752,166108800
2017-12-01,42.487499,42.9175,42.125,42.762501,40.600857,159037200
2017-12-04,43.119999,43.154999,42.407501,42.450001,40.304153,130169600
2017-12-05,42.264999,42.880001,42.099998,42.41,40.266186,109400800
2017-12-06,41.875,42.549999,41.615002,42.252499,40.116634,114240000
2017-12-07,42.2575,42.610001,42.227501,42.330002,40.19022,102693200
2017-12-08,42.622501,42.75,42.205002,42.342499,40.202091,93420800
2017-12-11,42.299999,43.2225,42.197498,43.1675,40.985394,141095200
2017-12-12,43.037498,43.0975,42.865002,42.924999,40.75515,77636800
2017-12-13,43.125,43.384998,43.0,43.067501,40.890438,95273600
2017-12-14,43.099998,43.282501,42.912498,43.055,40.878571,81906000
2017-12-15,43.407501,43.5425,43.115002,43.4925,41.293964,160677200
2017-12-18,43.720001,44.299999,43.715,44.105,41.875496,117684400
2017-12-19,43.7575,43.8475,43.522499,43.634998,41.429253,109745600
2017-12-20,43.717499,43.855,43.3125,43.587502,41.384151,93902400
2017-12-21,43.5425,44.005001,43.525002,43.752499,41.540806,83799600
2017-12-22,43.669998,43.855,43.625,43.752499,41.540806,65397600
2017-12-26,42.700001,42.8675,42.419998,42.642502,40.486931,132742000
2017-12-27,42.525002,42.695,42.427502,42.650002,40.494045,85992800
2017-12-28,42.75,42.962502,42.619999,42.77,40.607983,65920800
2017-12-29,42.630001,42.647499,42.305,42.307499,40.168865,103999600
2018-01-02,42.540001,43.075001,42.314999,43.064999,40.888069,102223600
2018-01-03,43.1325,43.637501,42.990002,43.057499,40.880951,118071600
2018-01-04,43.134998,43.3675,43.02,43.2575,41.070831,89738400
2018-01-05,43.360001,43.842499,43.262501,43.75,41.538441,94640000
2018-01-08,43.587502,43.9025,43.482498,43.587502,41.384151,82271200
2018-01-09,43.637501,43.764999,43.352501,43.5825,41.379414,86336000
2018-01-10,43.290001,43.575001,43.25,43.572498,41.369911,95839600
2018-01-11,43.647499,43.872501,43.622501,43.82,41.604893,74670800
2018-01-12,44.044998,44.34,43.912498,44.272499,42.034523,101672400
2018-01-16,44.474998,44.8475,44.035,44.047501,41.820904,118263600
2018-01-17,44.037498,44.8125,43.767502,44.775002,42.511635,137547200
2018-01-18,44.842499,45.025002,44.5625,44.814999,42.549603,124773600
2018-01-19,44.6525,44.895,44.352501,44.615002,42.359718,129700400
2018-01-22,44.325001,44.445,44.150002,44.25,42.013168,108434400
2018-01-23,44.325001,44.860001,44.205002,44.259998,42.022655,130756400
2018-01-24,44.3125,44.325001,43.299999,43.555,41.353313,204420400
2018-01-25,43.627499,43.737499,42.6325,42.7775,40.615097,166116000
2018-01-26,43.0,43.0,42.514999,42.877499,40.710049,156572000
2018-01-29,42.540001,42.540001,41.767502,41.990002,39.867409,202561600
2018-01-30,41.3825,41.842499,41.174999,41.7425,39.632416,184192800
2018-01-31,41.717499,42.110001,41.625,41.857498,39.741611,129915600
2018-02-01,41.7925,42.154999,41.689999,41.945,39.824684,188923200
2018-02-02,41.5,41.700001,40.025002,40.125,38.096684,346375200
2018-02-05,39.775002,40.970001,39.0,39.122501,37.144871,290954000
2018-02-06,38.7075,40.93,38.5,40.7575,38.69722,272975200
2018-02-07,40.772499,40.849998,39.767502,39.884998,37.868813,206434400
2018-02-08,40.072498,40.25,38.7575,38.787498,36.826794,217562000
2018-02-09,39.267502,39.4725,37.560001,39.102501,37.277241,282690400
2018-02-12,39.625,40.9725,39.377499,40.677502,38.778717,243278000
2018-02-13,40.487499,41.1875,40.412498,41.084999,39.167202,130196800
2018-02-14,40.759998,41.884998,40.720001,41.842499,39.889336,162579600
2018-02-15,42.447498,43.272499,42.25,43.247501,41.228756,204588800
2018-02-16,43.09,43.705002,42.942501,43.107498,41.095291,160704400
2018-02-20,43.012501,43.564999,42.855,42.962502,40.957058,135722000
2018-02-21,43.2075,43.529999,42.752499,42.767502,40.771168,149886400
2018-02-22,42.950001,43.487499,42.927502,43.125,41.111977,123967600
2018-02-23,43.4175,43.912498,43.384998,43.875,41.826958,135249600
2018-02-26,44.087502,44.8475,44.052502,44.7425,42.653973,152648800
2018-02-27,44.775002,45.119999,44.540001,44.5975,42.515751,155712400
2018-02-28,44.814999,45.154999,44.512501,44.529999,42.451393,151128400
2018-03-01,44.634998,44.945,43.165001,43.75,41.707802,195208000
2018-03-02,43.200001,44.075001,43.112499,44.052502,41.996185,153816000
2018-03-05,43.802502,44.435001,43.630001,44.205002,42.141556,113605600
2018-03-06,44.477501,44.5625,44.032501,44.1675,42.105812,95154000
2018-03-07,43.735001,43.962502,43.567501,43.7575,41.714951,126814000
2018-03-08,43.869999,44.279999,43.767502,44.235001,42.170158,95096400
2018-03-09,44.490002,45.0,44.3475,44.994999,42.89468,128740800
2018-03-12,45.072498,45.5975,45.052502,45.43,43.309372,128828400
2018-03-13,45.647499,45.875,44.810001,44.9925,42.8923,126774000
2018-03-14,45.080002,45.130001,44.452499,44.610001,42.527653,117473600
2018-03-15,44.625,45.060001,44.517502,44.662498,42.577705,90975200
2018-03-16,44.662498,44.779999,44.404999,44.505001,42.427555,157618800
2018-03-19,44.330002,44.3675,43.415001,43.825001,41.779293,133787200
2018-03-20,43.810001,44.200001,43.735001,43.810001,41.765003,78597600
2018-03-21,43.759998,43.772499,42.814999,42.817501,40.818825,148219600
2018-03-22,42.5,43.169998,42.150002,42.212502,40.242069,165963200
2018-03-23,42.0975,42.48,41.235001,41.235001,39.310192,164115200
2018-03-26,42.017502,43.275002,41.610001,43.192501,41.176331,150164800
2018-03-27,43.419998,43.787498,41.73,42.084999,40.120514,163690400
2018-03-28,41.8125,42.505001,41.297501,41.619999,39.677223,166674000
2018-03-29,41.952499,42.9375,41.724998,41.945,39.987053,153594000
2018-04-02,41.66,42.235001,41.1175,41.669998,39.724888,150347200
2018-04-03,41.91,42.1875,41.220001,42.0975,40.132431,121112000
2018-04-04,41.220001,43.002499,41.192501,42.9025,40.89986,138422000
2018-04-05,43.145,43.557499,43.02,43.200001,41.183468,107732800
2018-04-06,42.7425,43.119999,42.049999,42.095001,40.130051,140021200
2018-04-09,42.470001,43.272499,42.462502,42.512501,40.528065,116070800
2018-04-10,43.25,43.5,42.8825,43.3125,41.290718,113634400
2018-04-11,43.057499,43.48,42.924999,43.110001,41.097679,89726400
2018-04-12,43.352501,43.75,43.259998,43.535,41.502831,91557200
2018-04-13,43.695,43.959999,43.462502,43.682499,41.643452,100497200
2018-04-16,43.7575,44.047501,43.7075,43.955002,41.903233,86313600
2018-04-17,44.122501,44.735001,44.102501,44.560001,42.47998,106421600
2018-04-18,44.452499,44.705002,44.220001,44.459999,42.384655,83018000
2018-04-19,43.439999,43.8475,43.165001,43.200001,41.183468,139235200
2018-04-20,42.650002,42.805,41.357498,41.43,39.496101,261964400
2018-04-23,41.7075,41.73,41.022499,41.310001,39.381683,146062000
2018-04-24,41.4175,41.5825,40.305,40.735001,38.833542,134768000
2018-04-25,40.654999,41.355,40.602501,40.912498,39.002747,113528400
2018-04-26,41.029999,41.432499,40.842499,41.055,39.138596,111852000
2018-04-27,41.0,41.0825,40.157501,40.580002,38.685764,142623200
2018-04-30,40.532501,41.814999,40.459999,41.314999,39.386463,169709600
2018-05-01,41.602501,42.299999,41.317501,42.275002,40.301647,214277600
2018-05-02,43.807499,44.4375,43.450001,44.142502,42.081982,266157600
2018-05-03,43.970001,44.375,43.610001,44.2225,42.158241,136272800
2018-05-04,44.5625,46.0625,44.5425,45.9575,43.81226,224805200
2018-05-07,46.294998,46.9175,46.1875,46.290001,44.129234,169805600
2018-05-08,46.247501,46.555,45.9175,46.512501,44.341343,113611200
2018-05-09,46.637501,46.849998,46.305,46.84,44.653557,92844800
2018-05-10,46.935001,47.592499,46.912498,47.509998,45.292286,111957200
2018-05-11,47.372501,47.514999,46.862499,47.147499,45.120022,104848800
2018-05-14,47.252499,47.3825,46.965,47.037498,45.014759,83115200
2018-05-15,46.695,46.767502,46.275002,46.610001,44.605637,94780800
2018-05-16,46.517502,47.115002,46.5,47.044998,45.021919,76732400
2018-05-17,47.0,47.227501,46.59,46.747501,44.737225,69176000
2018-05-18,46.797501,46.952499,46.532501,46.577499,44.574539,73190800
2018-05-21,47.0,47.317501,46.727501,46.907501,44.890347,73603200
2018-05-22,47.095001,47.220001,46.695,46.790001,44.777897,60962800
2018-05-23,46.587502,47.125,46.439999,47.09,45.064999,80233600
2018-05-24,47.192501,47.209999,46.552502,47.037498,45.014759,92936000
2018-05-25,47.057499,47.412498,46.912498,47.145,45.117638,69844000
2018-05-29,46.900002,47.1875,46.717499,46.974998,44.954945,90056400
2018-05-30,46.93,47.0,46.695,46.875,44.859245,74762000
2018-05-31,46.805,47.057499,46.535,46.717499,44.708511,109931200
2018-06-01,46.997501,47.564999,46.9375,47.560001,45.514797,93770000
2018-06-04,47.91,48.355,47.837502,47.9575,45.895191,105064800
2018-06-05,48.267502,48.485001,48.09,48.327499,46.249275,86264000
2018-06-06,48.407501,48.52,47.98,48.494999,46.409584,83734400
2018-06-07,48.535,48.549999,48.084999,48.365002,46.28516,85388800
2018-06-08,47.7925,48.0,47.442501,47.924999,45.864094,106627200
2018-06-11,47.837502,47.9925,47.552502,47.807499,45.751637,73234000
2018-06-12,47.8475,48.1525,47.787498,48.07,46.002846,67644400
2018-06-13,48.105,48.220001,47.610001,47.674999,45.624836,86553600
2018-06-14,47.887501,47.892502,47.555,47.700001,45.648769,86440400
2018-06-15,47.5075,47.540001,47.064999,47.209999,45.17984,246876800
2018-06-18,46.970001,47.305,46.799999,47.185001,45.155914,73939600
2018-06-19,46.285,46.5825,45.862499,46.422501,44.426201,134314000
2018-06-20,46.587502,46.799999,46.432499,46.625,44.619987,82514800
2018-06-21,46.8125,47.087502,46.235001,46.365002,44.371181,102847600
2018-06-22,46.529999,46.537498,46.174999,46.23,44.241974,108801600
2018-06-25,45.849998,46.23,45.182499,45.5425,43.584042,126652400
2018-06-26,45.747501,46.6325,45.634998,46.107498,44.124744,98276800
2018-06-27,46.307499,46.82,46.0075,46.040001,44.060146,101141200
2018-06-28,46.025002,46.552502,45.950001,46.375,44.380745,69460800
2018-06-29,46.572498,46.797501,45.727501,46.2775,44.287441,90950800
2018-07-02,45.955002,46.825001,45.855,46.794998,44.782677,70925200
2018-07-03,46.947498,46.987499,45.884998,45.98,44.002728,55819200
2018-07-05,46.314999,46.602501,46.07,46.349998,44.356812,66416800
2018-07-06,46.355,47.107498,46.299999,46.9925,44.971695,69940800
2018-07-09,47.375,47.669998,47.325001,47.645,45.596134,79026400
2018-07-10,47.677502,47.82,47.544998,47.587502,45.541103,63756400
2018-07-11,47.125,47.445,46.9025,46.970001,44.950161,75326000
2018-07-12,47.3825,47.852501,47.327499,47.7575,45.703796,72164400
2018-07-13,47.77,47.959999,47.724998,47.8325,45.775574,50055600
2018-07-16,47.880001,48.162498,47.605,47.727501,45.675083,60172400
2018-07-17,47.4375,47.967499,47.299999,47.862499,45.804279,62138000
2018-07-18,47.945,47.950001,47.482498,47.599998,45.553062,65573600
2018-07-19,47.422501,48.137501,47.422501,47.970001,45.907166,81147200
2018-07-20,47.945,48.107498,47.5425,47.860001,45.801899,82704800
2018-07-23,47.669998,47.990002,47.389999,47.9025,45.84256,63957600
2018-07-24,48.112499,48.415001,48.012501,48.25,46.175106,74791600
2018-07-25,48.264999,48.712502,48.107498,48.705002,46.610554,66839600
2018-07-26,48.6525,48.990002,48.4025,48.552502,46.464603,76304000
2018-07-27,48.747501,48.797501,47.525002,47.744999,45.69183,96096000
2018-07-30,47.974998,48.049999,47.267502,47.477501,45.435837,84118000
2018-07-31,47.575001,48.035,47.334999,47.572498,45.526745,157492000
2018-08-01,49.782501,50.439999,49.327499,50.375,48.208736,271742800
2018-08-02,50.145,52.095001,50.087502,51.8475,49.617905,249616000
2018-08-03,51.7575,52.185001,51.369999,51.997501,49.761452,133789600
2018-08-06,52.0,52.3125,51.767502,52.267502,50.019859,101701600
2018-08-07,52.330002,52.375,51.689999,51.7775,49.550922,102349600
2018-08-08,51.512501,51.952499,51.130001,51.8125,49.584427,90102000
2018-08-09,52.3825,52.445,51.799999,52.220001,49.974396,93970400
2018-08-10,51.84,52.275002,51.6675,51.8825,49.825542,98444800
2018-08-13,52.327499,52.737499,51.924999,52.217499,50.147247,103563600
2018-08-14,52.540001,52.639999,52.064999,52.4375,50.358532,82992000
2018-08-15,52.305,52.685001,52.0825,52.560001,50.476181,115230400
2018-08-16,52.9375,53.452499,52.8675,53.330002,51.215656,114001600
2018-08-17,53.360001,54.487499,53.290001,54.395,52.238426,141708000
2018-08-20,54.525002,54.794998,53.7775,53.865002,51.729443,121150800
2018-08-21,54.200001,54.297501,53.5075,53.759998,51.628605,104639200
2018-08-22,53.525002,54.09,53.459999,53.762501,51.631001,76072400
2018-08-23,53.662498,54.262501,53.650002,53.872501,51.736641,75532800
2018-08-24,54.150002,54.224998,53.7775,54.040001,51.897511,73905600
2018-08-27,54.287498,54.685001,54.0825,54.485001,52.324863,82100400
2018-08-28,54.752499,55.134998,54.73,54.924999,52.747417,91107200
2018-08-29,55.037498,55.872501,54.852501,55.744999,53.534916,109019200
2018-08-30,55.8125,57.064999,55.599998,56.2575,54.027088,195175200
2018-08-31,56.627499,57.217499,56.5,56.907501,54.651318,173360400
2018-09-04,57.102501,57.294998,56.657501,57.09,54.826584,109560400
2018-09-05,57.247501,57.4175,56.275002,56.717499,54.468845,133332000
2018-09-06,56.557499,56.837502,55.325001,55.775002,53.563717,137160000
2018-09-07,55.462502,56.342499,55.177502,55.325001,53.131565,150479200
2018-09-10,55.237499,55.462502,54.1175,54.5825,52.418495,158066000
2018-09-11,54.502499,56.075001,54.139999,55.962502,53.743774,142996000
2018-09-12,56.235001,56.25,54.959999,55.267502,53.076332,197114800
2018-09-13,55.880001,57.087502,55.642502,56.602501,54.358402,166825600
2018-09-14,56.4375,56.709999,55.630001,55.959999,53.741375,127997200
2018-09-17,55.537498,55.737499,54.317501,54.470001,52.310455,148780400
2018-09-18,54.447498,55.462502,54.279999,54.560001,52.396896,126286800
2018-09-19,54.625,54.904999,53.825001,54.592499,52.428093,108495200
2018-09-20,55.060001,55.57,54.787498,55.0075,52.826649,106435200
2018-09-21,55.195,55.34,54.322498,54.415001,52.257633,384986800
2018-09-24,54.205002,55.314999,54.157501,55.197498,53.009113,110773600
